Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/yerisjoo/status/1215732447129763846,,https://twitter.com/yerisjoo,1578688177000,2020-01-10 20:29:37,i love you really really much,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/3am_darling/status/1215732449935798273,,https://twitter.com/3am_darling,1578688177000,2020-01-10 20:29:37,I KNOW IVE BEEN LISTENING TO IT ALL DAY,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/jazamess/status/1215732459045818368,,https://twitter.com/jazamess,1578688180000,2020-01-10 20:29:40,It’s been on repeat,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/lilithh1121/status/1215732460413050881,,https://twitter.com/lilithh1121,1578688180000,2020-01-10 20:29:40,I’m so proud,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/rarequit/status/1215732462619439105,,https://twitter.com/rarequit,1578688180000,2020-01-10 20:29:40,yes!!!!! so excited love you,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/youropaleyes/status/1215733616459821061,,https://twitter.com/youropaleyes,1578688456000,2020-01-10 20:34:16,"This song is so good, can't imagine how good the album will be",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/HalseyTourFr/status/1215733616631742465,,https://twitter.com/HalseyTourFr,1578688456000,2020-01-10 20:34:16,Go for the #YSBSStreamingParty,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/HurRaecane_x/status/1215734075509694464,,https://twitter.com/HurRaecane_x,1578688565000,2020-01-10 20:36:5,"Halsey: yeehaw

Me:",null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/stranger929_/status/1215734247408984066,,https://twitter.com/stranger929_,1578688606000,2020-01-10 20:36:46,"Here's a fun fact.. i stayed up till 6am for usbs and two more hours to process it then i went to sleep, so i wake up today it's DARK outside and it's 6pm.....
Thank u miss YALLSEY for the chaos",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/PamRodr89926884/status/1215734598774218752,,https://twitter.com/PamRodr89926884,1578688690000,2020-01-10 20:38:10,"Due to the presale text message info I received a wonderful text when the video was out. Sadly, my husband now believes you are ACTUALLY my personal good buddy.",https://pbs.twimg.com/media/EN8oKxRXsAMdmfQ?format=jpg&name=900x900,8,,1,No,,,,
